DatasetName,GroupName,FileName,Size,Shape,Datatype
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/verProjAmp,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/verProjAvg,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/verProjSigma,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/verProjection,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,1541962108935000000_167_838.h5,1200,"(1200,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/width,/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/delayTime,/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/exposureTime,/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/gain,/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/triggerMode,/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",|S2
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/beamIntensity,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/beamSize,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/cogX,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/cogY,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/height,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/horProjAmp,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/horProjAvg,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/horProjSigma,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/horProjection,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1600,"(1600,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/imageRawData,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1920000,"(1200, 1600)",int16
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/imageTimeStamp,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/intensityAvg,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/intensityHistogram,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1000,"(1000,)",int32
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/intensityRMS,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/intensitySigma,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/pixelSize,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/verProjAmp,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/verProjAvg,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/verProjSigma,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/verProjection,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1200,"(1200,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/width,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings/delayTime,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings/exposureTime,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings/gain,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings/triggerMode,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",|S2
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/beamIntensity,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/beamSize,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/cogX,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/cogY,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/height,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/horProjAmp,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/horProjAvg,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/horProjSigma,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/horProjection,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1920,"(1920,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/imageRawData,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,2304000,"(1200, 1920)",int16
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/imageTimeStamp,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/intensityAvg,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/intensityHistogram,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1000,"(1000,)",int32
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/intensityRMS,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/intensitySigma,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/pixelSize,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/verProjAmp,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/verProjAvg,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/verProjSigma,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/verProjection,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1200,"(1200,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/width,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings/delayTime,/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings/exposureTime,/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings/gain,/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings/triggerMode,/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",|S2
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/beamIntensity,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/beamSize,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/cogX,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/cogY,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/height,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/horProjAmp,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/horProjAvg,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/horProjSigma,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/horProjection,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1920,"(1920,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/imageRawData,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,2304000,"(1200, 1920)",int16
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/imageTimeStamp,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/intensityAvg,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/intensityHistogram,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1000,"(1000,)",int32
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/intensityRMS,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/intensitySigma,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/pixelSize,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/verProjAmp,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/verProjAvg,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/verProjSigma,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/verProjection,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1200,"(1200,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/width,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings/delayTime,/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings/exposureTime,/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings/gain,/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings/triggerMode,/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",|S2
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/beamIntensity,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/beamSize,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/cogX,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/cogY,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/height,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/horProjAmp,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/horProjAvg,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/horProjSigma,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/horProjection,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1600,"(1600,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/imageRawData,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1920000,"(1200, 1600)",int16
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/imageTimeStamp,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/intensityAvg,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/intensityHistogram,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1000,"(1000,)",int32
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/intensityRMS,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/intensitySigma,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/pixelSize,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/verProjAmp,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/verProjAvg,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/verProjSigma,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/verProjection,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1200,"(1200,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/width,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings/delayTime,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings/exposureTime,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings/gain,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings/triggerMode,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",|S2
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/beamIntensity,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/beamSize,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/cogX,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/cogY,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/height,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/horProjAmp,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/horProjAvg,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/horProjSigma,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/horProjection,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1600,"(1600,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/imageRawData,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1920000,"(1200, 1600)",int16
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/imageTimeStamp,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/intensityAvg,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/intensityHistogram,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1000,"(1000,)",int32
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/intensityRMS,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/intensitySigma,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/pixelSize,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/verProjAmp,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/verProjAvg,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/verProjSigma,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/verProjection,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1200,"(1200,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/width,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings/delayTime,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings/exposureTime,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings/gain,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings,1541962108935000000_167_838.h5,1,"(1,)",int64
