Group Name,Dataset Name,Dataset Size,Dataset Shape,Dataset Datatype
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/pixelSize,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/verProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/verProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/verProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/verProjection,1200,"(1200,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/width,1,"(1,)",int32
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings/delayTime,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings/exposureTime,1,"(1,)",float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings/gain,1,"(1,)",int64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings,/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings/triggerMode,1,"(1,)",|S2
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/beamIntensity,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/beamSize,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/cogX,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/cogY,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/height,1,"(1,)",int32
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/horProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/horProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/horProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/horProjection,1920,"(1920,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/imageRawData,2304000,"(1200, 1920)",int16
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/imageTimeStamp,1,"(1,)",int64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/intensityAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/intensityHistogram,1000,"(1000,)",int32
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/intensityRMS,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/intensitySigma,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/pixelSize,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/verProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/verProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/verProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/verProjection,1200,"(1200,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage,/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/width,1,"(1,)",int32
/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings,/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings/delayTime,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings,/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings/exposureTime,1,"(1,)",float64
/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings,/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings/gain,1,"(1,)",int64
/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings,/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings/triggerMode,1,"(1,)",|S2
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/beamIntensity,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/beamSize,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/cogX,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/cogY,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/height,1,"(1,)",int32
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/horProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/horProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/horProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/horProjection,1920,"(1920,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/imageRawData,2304000,"(1200, 1920)",int16
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/imageTimeStamp,1,"(1,)",int64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/intensityAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/intensityHistogram,1000,"(1000,)",int32
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/intensityRMS,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/intensitySigma,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/pixelSize,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/verProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/verProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/verProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/verProjection,1200,"(1200,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage,/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/width,1,"(1,)",int32
/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings,/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings/delayTime,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings,/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings/exposureTime,1,"(1,)",float64
/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings,/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings/gain,1,"(1,)",int64
/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings,/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings/triggerMode,1,"(1,)",|S2
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/beamIntensity,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/beamSize,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/cogX,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/cogY,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/height,1,"(1,)",int32
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/horProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/horProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/horProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/horProjection,1600,"(1600,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/imageRawData,1920000,"(1200, 1600)",int16
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/imageTimeStamp,1,"(1,)",int64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/intensityAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/intensityHistogram,1000,"(1000,)",int32
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/intensityRMS,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/intensitySigma,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/pixelSize,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/verProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/verProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/verProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/verProjection,1200,"(1200,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/width,1,"(1,)",int32
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings/delayTime,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings/exposureTime,1,"(1,)",float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings/gain,1,"(1,)",int64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings,/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings/triggerMode,1,"(1,)",|S2
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/beamIntensity,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/beamSize,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/cogX,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/cogY,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/height,1,"(1,)",int32
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/horProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/horProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/horProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/horProjection,1600,"(1600,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/imageRawData,1920000,"(1200, 1600)",int16
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/imageTimeStamp,1,"(1,)",int64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/intensityAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/intensityHistogram,1000,"(1000,)",int32
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/intensityRMS,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/intensitySigma,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/pixelSize,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/verProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/verProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/verProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/verProjection,1200,"(1200,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/width,1,"(1,)",int32
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings/delayTime,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings/exposureTime,1,"(1,)",float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings/gain,1,"(1,)",int64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings,/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings/triggerMode,1,"(1,)",|S2
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/beamIntensity,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/beamSize,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/cogX,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/cogY,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/height,1,"(1,)",int32
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/horProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/horProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/horProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/horProjection,1280,"(1280,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/imageRawData,1228800,"(960, 1280)",int16
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/imageTimeStamp,1,"(1,)",int64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/intensityAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/intensityHistogram,1000,"(1000,)",int32
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/intensityRMS,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/intensitySigma,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/pixelSize,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/verProjAmp,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/verProjAvg,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/verProjSigma,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/verProjection,960,"(960,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/width,1,"(1,)",int32
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings/delayTime,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings/exposureTime,1,"(1,)",float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings/gain,1,"(1,)",int64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings,/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings/triggerMode,1,"(1,)",|S2
/AwakeEventData/BPM.AWAKE.TT41/Acquisition,/AwakeEventData/BPM.AWAKE.TT41/Acquisition/bpmNames,32,"(32,)",|S15
/AwakeEventData/BPM.AWAKE.TT41/Acquisition,/AwakeEventData/BPM.AWAKE.TT41/Acquisition/dynDestination,1,"(1,)",|S5
/AwakeEventData/BPM.AWAKE.TT41/Acquisition,/AwakeEventData/BPM.AWAKE.TT41/Acquisition/horPosOk,0,"(0,)",NA
/AwakeEventData/BPM.AWAKE.TT41/Acquisition,/AwakeEventData/BPM.AWAKE.TT41/Acquisition/horPosition,32,"(32,)",float32
/AwakeEventData/BPM.AWAKE.TT41/Acquisition,/AwakeEventData/BPM.AWAKE.TT41/Acquisition/nbOfBpms,1,"(1,)",int16
/AwakeEventData/BPM.AWAKE.TT41/Acquisition,/AwakeEventData/BPM.AWAKE.TT41/Acquisition/verPosOk,0,"(0,)",NA
/AwakeEventData/BPM.AWAKE.TT41/Acquisition,/AwakeEventData/BPM.AWAKE.TT41/Acquisition/verPosition,32,"(32,)",float32
/AwakeEventData/BTV.TT41.412354_FILTER/Acquisition,/AwakeEventData/BTV.TT41.412354_FILTER/Acquisition/position,1,"(1,)",int32
/AwakeEventData/BTV.TT41.412426_FWHEEL/Acquisition,/AwakeEventData/BTV.TT41.412426_FWHEEL/Acquisition/position,1,"(1,)",int32
/AwakeEventData/BTV.TT41.412426_MASK_H/Acquisition,/AwakeEventData/BTV.TT41.412426_MASK_H/Acquisition/position,1,"(1,)",int32
/AwakeEventData/BTV.TT41.412426_MASK_V/Acquisition,/AwakeEventData/BTV.TT41.412426_MASK_V/Acquisition/position,1,"(1,)",int32
/AwakeEventData/BTV.TT41.412442_FWHEEL/Acquisition,/AwakeEventData/BTV.TT41.412442_FWHEEL/Acquisition/position,1,"(1,)",int32
/AwakeEventData/BTV.TT41.412442_MASK_H/Acquisition,/AwakeEventData/BTV.TT41.412442_MASK_H/Acquisition/position,1,"(1,)",int32
/AwakeEventData/BTV.TT41.412442_MASK_V/Acquisition,/AwakeEventData/BTV.TT41.412442_MASK_V/Acquisition/position,1,"(1,)",int32
/AwakeEventData/EMETER02/Acq,/AwakeEventData/EMETER02/Acq/outOfRange,1,(),bool
/AwakeEventData/EMETER02/Acq,/AwakeEventData/EMETER02/Acq/value,1,"(1,)",float32
/AwakeEventData/EMETER02/Acq,/AwakeEventData/EMETER02/Acq/value_units,1,"(1,)",|S1
/AwakeEventData/EMETER03/Acq,/AwakeEventData/EMETER03/Acq/outOfRange,1,(),bool
/AwakeEventData/EMETER03/Acq,/AwakeEventData/EMETER03/Acq/value,1,"(1,)",float32
/AwakeEventData/EMETER03/Acq,/AwakeEventData/EMETER03/Acq/value_units,1,"(1,)",|S1
/AwakeEventData/EMETER04/Acq,/AwakeEventData/EMETER04/Acq/outOfRange,1,(),bool
/AwakeEventData/EMETER04/Acq,/AwakeEventData/EMETER04/Acq/value,1,"(1,)",float32
/AwakeEventData/EMETER04/Acq,/AwakeEventData/EMETER04/Acq/value_units,1,"(1,)",|S1
/AwakeEventData/EMETER05/Acq,/AwakeEventData/EMETER05/Acq/outOfRange,1,(),bool
/AwakeEventData/EMETER05/Acq,/AwakeEventData/EMETER05/Acq/value,1,"(1,)",float32
/AwakeEventData/EMETER05/Acq,/AwakeEventData/EMETER05/Acq/value_units,1,"(1,)",|S1
/AwakeEventData/FWHEEL01/Acq,/AwakeEventData/FWHEEL01/Acq/backWheelPositionDescription,1,"(1,)",|S6
/AwakeEventData/FWHEEL01/Acq,/AwakeEventData/FWHEEL01/Acq/frontWheelPositionDescription,1,"(1,)",|S6
